facilityId,facilityName,state,lat,lon,primaryFuel
55807,Henrietta Peaker Plant,CA,36.2397,-119.9044,Pipeline Natural Gas
55810,"Gilroy Energy Center, LLC",CA,36.999,-121.5363,Pipeline Natural Gas
55818,Frederickson Power LP,WA,47.0864,-122.3644,Pipeline Natural Gas
55821,Stanton A,FL,28.4881,-81.1675,Pipeline Natural Gas
55833,Auburndale Peaker Energy Center,FL,28.0534,-81.8059,Pipeline Natural Gas
55835,Rocky Mountain Energy Center,CO,40.0911,-104.5947,Pipeline Natural Gas
55836,Island Street Peaking Plant,WI,44.2761,-88.2656,Pipeline Natural Gas
55841,Silverhawk Generating Station,NV,36.4078,-114.9603,Pipeline Natural Gas
55847,Feather River Energy Center,CA,39.1088,-121.6133,Pipeline Natural Gas
55853,Inland Empire Energy Center,CA,33.7393,-117.1701,Pipeline Natural Gas
55855,Wolfskill Energy Center,CA,38.2282,-122.076,Pipeline Natural Gas
55856,Prairie State Generating Station,IL,38.2792,-89.667,Coal
55927,Jasper County Generating Facility,SC,32.3592,-81.1236,Pipeline Natural Gas
55933,Tracy Combined Cycle Power Plant,CA,37.7107,-121.4906,Pipeline Natural Gas
55936,Rockford II Energy Center,IL,42.2383,-89.1014,Pipeline Natural Gas
55938,Ocean Peaking Power,NJ,40.0606,-74.1672,Pipeline Natural Gas
55939,Warren County Power Station,VA,38.9705,-78.1777,Pipeline Natural Gas
55951,Agua Mansa Power,CA,34.0414,-117.3603,Pipeline Natural Gas
55963,Riverview Energy Center,CA,38.0145,-121.7901,Pipeline Natural Gas
55965,Wansley CC (55965),GA,33.4063,-85.0373,Pipeline Natural Gas
55969,"Hawkeye Energy Greenport, LLC",NY,41.1056,-72.3767,Diesel Oil
55970,Cosumnes Power Plant,CA,38.3383,-121.1239,Other Gas
55972,Cass County Station,NE,40.9472,-95.9667,Pipeline Natural Gas
55976,Hunterstown Combined Cycle,PA,39.8725,-77.1672,Pipeline Natural Gas
55977,Bluffview Power Plant,NM,36.7164,-108.2153,Pipeline Natural Gas
55985,Palomar Energy Center,CA,33.1192,-117.118,Pipeline Natural Gas
56013,Exira Station,IA,41.5131,-94.9189,Pipeline Natural Gas
56015,Walton Bainbridge Power Facility,GA,30.9111,-84.5472,Diesel Oil
56018,AMEA Sylacauga Plant,AL,33.1661,-86.2825,Pipeline Natural Gas
56026,Donald Von Raesfeld,CA,37.3767,-121.9508,Pipeline Natural Gas
56031,Fox Energy Center,WI,44.3204,-88.2089,Pipeline Natural Gas
56032,Equus  Power I,NY,40.6447,-73.5683,Pipeline Natural Gas
56041,Malburg Generating Station,CA,33.9983,-118.2219,Pipeline Natural Gas
56046,Magnolia Power Project,CA,34.1788,-118.3153,Pipeline Natural Gas
56047,CPV Towantic Energy Center,CT,41.4841,-73.1229,Pipeline Natural Gas
56068,Elm Road Generating Station,WI,42.8445,-87.829,Coal
56078,Walnut Energy Center,CA,37.4878,-120.8956,Pipeline Natural Gas
56102,Currant Creek Power Project,UT,39.8223,-111.894,Pipeline Natural Gas
56104,Mankato Energy Center,MN,44.1965,-94.0099,Pipeline Natural Gas
56108,T J Labbe Electric Generating Station,LA,30.2554,-92.0433,Pipeline Natural Gas
56135,Ripon Generation Station,CA,37.7315,-121.116,Pipeline Natural Gas
56143,Riverside Energy Resource Center,CA,33.9636,-117.4528,Pipeline Natural Gas
56150,McIntosh Combined Cycle Facility,GA,32.3478,-81.1828,Pipeline Natural Gas
56151,South Harper Peaking Facility,MO,38.6803,-94.4824,Pipeline Natural Gas
56164,Faribault Energy Park,MN,44.3353,-93.2894,Pipeline Natural Gas
56166,Sheboygan Falls Energy Facility,WI,43.7519,-87.8783,Pipeline Natural Gas
56177,Nebo Power Station,UT,40.0614,-111.7294,Pipeline Natural Gas
56188,Pinelawn Power,NY,40.7358,-73.3881,Pipeline Natural Gas
56189,"Waterside Power, LLC",CT,41.0372,-73.5564,Diesel Oil
56196,Poletti 500 MW CC,NY,40.7881,-73.9056,Pipeline Natural Gas
56224,TS Power Plant,NV,40.7458,-116.5297,Coal
56227,Port Westward,OR,46.1792,-123.1717,Natural Gas
56232,Miramar Energy Facility,CA,32.8769,-117.1664,Pipeline Natural Gas
56234,Caithness Long Island Energy Center,NY,40.8142,-72.9403,Pipeline Natural Gas
56237,Lake Side Power Plant,UT,40.3311,-111.7547,Pipeline Natural Gas
56238,Groton Generating Station,SD,45.3718,-98.1032,Pipeline Natural Gas
56239,Malaga Power,CA,36.6894,-119.7399,Pipeline Natural Gas
56241,Cannon Falls Energy Center,MN,44.5364,-92.9147,Pipeline Natural Gas
56249,NCEMC Anson Plant,NC,34.9708,-79.9208,Pipeline Natural Gas
56253,Millcreek Power,UT,37.1124,-113.5155,Pipeline Natural Gas
56259,"Empire Generating Co, LLC",NY,42.6296,-73.749,Pipeline Natural Gas
56283,Hargis-Hebert Electric Generating Statio,LA,30.1694,-91.9923,Pipeline Natural Gas
56292,NCEMC Hamlet Plant,NC,34.8422,-79.7367,Pipeline Natural Gas
56298,Roseville Energy Park,CA,38.7926,-121.3823,Pipeline Natural Gas
56319,Wygen II,WY,44.2911,-105.3815,Coal
56326,Mustang Station (56326),TX,32.9748,-102.7432,Pipeline Natural Gas
56328,Harry D. Mattison Power Plant,AR,36.1855,-94.2841,Pipeline Natural Gas
56349,Quail Run Energy Center,TX,31.8414,-102.315,Pipeline Natural Gas
56350,Colorado Bend Energy Center,TX,29.2878,-96.0683,Pipeline Natural Gas
56397,Hunlock Unit 4,PA,41.2033,-76.0683,Pipeline Natural Gas
56400,Treasure Coast Energy Center,FL,27.3839,-80.3775,Pipeline Natural Gas
56407,West County Energy Center,FL,26.6986,-80.3747,Pipeline Natural Gas
56445,Spindle Hill Energy Center,CO,40.0914,-104.8819,Pipeline Natural Gas
56456,Plum Point Energy Station,AR,35.6626,-89.9469,Coal
56458,Hobbs Generating Station,NM,32.7282,-103.3095,Pipeline Natural Gas
56467,Russell City Energy Company LLC,CA,37.6341,-122.1326,Pipeline Natural Gas
56471,McGrath Generating Station,CA,34.2054,-119.2478,Pipeline Natural Gas
56472,Grapeland Generating Station,CA,34.09,-117.534,Pipeline Natural Gas
56473,Mira Loma Generating Station,CA,34.0054,-117.5604,Pipeline Natural Gas
56474,Barre Generating Station,CA,33.8073,-117.9833,Pipeline Natural Gas
56475,Center Generating Station,CA,33.9297,-118.1047,Pipeline Natural Gas
56476,Gateway Generating Station,CA,38.0167,-121.7592,Pipeline Natural Gas
56480,Marshfield Utilities Combustion Turbine,WI,44.635,-90.135,Pipeline Natural Gas
56482,Black Mountain Generating Station,AZ,35.0361,-114.1594,Natural Gas
56502,Emporia Energy Center,KS,38.4464,-96.0651,Pipeline Natural Gas
56505,City Water & Light - City of Jonesboro,AR,35.8481,-90.7257,Pipeline Natural Gas
56532,Colusa Generating Station,CA,39.3648,-122.268,Pipeline Natural Gas
56556,Paducah Power Systems Plant 1,KY,37.0339,-88.6161,Pipeline Natural Gas
56564,John W. Turk Jr. Power Plant,AR,33.6497,-93.8119,Coal
56569,Niland Gas Turbine Plant,CA,33.2432,-115.498,Pipeline Natural Gas
56596,Wygen III,WY,44.2892,-105.3795,Coal
56603,San Jacinto County Peaking Facility,TX,30.42,-95.0114,Pipeline Natural Gas
56604,Hardin County Peaking Facility,TX,30.3039,-94.2527,Pipeline Natural Gas
56606,Culbertson Station,MT,48.2104,-104.3919,Pipeline Natural Gas
56609,Dry Fork Station,WY,44.3901,-105.4591,Coal
56610,Deer Creek Station,SD,44.3961,-96.5333,Pipeline Natural Gas
56611,Sandy Creek Energy Station,TX,31.4753,-96.9564,Coal
56629,Waterbury Generation,CT,41.5444,-73.0416,Pipeline Natural Gas
56639,Midway Peaking,CA,36.654,-120.5797,Pipeline Natural Gas
56668,NIH Cogeneration Facility,MD,38.9982,-77.1026,Pipeline Natural Gas
56671,Longview Power,WV,39.7078,-79.9588,Coal
56674,Winchester Power Park,TX,30.0253,-96.9945,Pipeline Natural Gas
56786,Spiritwood Station,ND,46.925,-98.5,Coal
56798,Kleen Energy Systems Project,CT,41.5526,-72.597,Pipeline Natural Gas
56799,Greenland Energy Center,FL,30.1603,-81.5164,Pipeline Natural Gas
56803,Panoche Energy Center,CA,36.6513,-120.5833,Pipeline Natural Gas
56806,Cedar Bayou 4,TX,29.752,-94.923,Pipeline Natural Gas
56807,Bear Garden Generating Station,VA,37.6961,-78.2848,Pipeline Natural Gas
56808,Virginia City Hybrid Energy Center,VA,36.9161,-82.3381,Coal
56846,CPV St. Charles Energy Center,MD,38.5686,-76.8919,Pipeline Natural Gas
56908,Dave Gates Generating Station,MT,46.1066,-112.8755,Pipeline Natural Gas
56914,Orange Grove Project,CA,33.359,-117.111,Pipeline Natural Gas
56940,Valley Energy Center,NY,41.413,-74.435,Pipeline Natural Gas
56948,Coolidge Generating Station,AZ,32.9175,-111.5041,Pipeline Natural Gas
56963,West Deptford Energy Station,NJ,39.8418,-75.2214,Pipeline Natural Gas
56964,Bayonne Energy Center,NJ,40.6529,-74.0916,Pipeline Natural Gas
56998,Pueblo Airport Generating Station,CO,38.322,-104.533,Pipeline Natural Gas
57001,El Cajon Energy Center,CA,32.7971,-116.972,Pipeline Natural Gas
57027,Canyon Power Plant,CA,33.8581,-117.8616,Pipeline Natural Gas
57028,Langley Gulch Power Plant,ID,43.9046,-116.8181,Pipeline Natural Gas
57029,Cleveland County Generating Facility,NC,35.1706,-81.4161,Pipeline Natural Gas
57037,David M Ratcliffe,MS,32.6538,-88.7574,Pipeline Natural Gas
57073,Ivanpah 2,CA,35.5561,-115.4686,Pipeline Natural Gas
57074,Ivanpah 1,CA,35.5356,-115.4515,Pipeline Natural Gas
57075,Ivanpah 3,CA,35.5808,-115.4825,Pipeline Natural Gas
57185,Cricket Valley Energy Center,NY,41.6762,-73.5806,Pipeline Natural Gas
57241,Deerhaven Renewable Energy Center,FL,29.7675,-82.3964,Wood
57267,Marsh Landing Generating Station,CA,38.0171,-121.7651,Pipeline Natural Gas
57349,Garrison Energy Center,DE,39.1882,-75.4999,Pipeline Natural Gas
57482,"Sentinel Energy Center, LLC",CA,33.9366,-116.5722,Pipeline Natural Gas
57483,Mariposa Energy Project,CA,37.7965,-121.6049,Pipeline Natural Gas
57515,Walnut Creek Energy Park,CA,34.0078,-117.9425,Pipeline Natural Gas
57555,Pio Pico Energy Center LLC,CA,32.5739,-116.9178,Pipeline Natural Gas
57564,Algonquin Power Sanger,CA,36.6842,-119.5522,Pipeline Natural Gas
57703,Cheyenne Prairie Generating Station,WY,41.1229,-104.7214,Pipeline Natural Gas
57794,St. Joseph Energy Center LLC,IN,41.6996,-86.4814,Pipeline Natural Gas
57839,Woodbridge Energy Center,NJ,40.515,-74.3192,Pipeline Natural Gas
57842,Wabash River Highland Plant,IN,39.5326,-87.4262,Pipeline Natural Gas
57865,Antelope Elk Energy Center,TX,33.8657,-101.8437,Pipeline Natural Gas
57881,Pioneer Generating Station,ND,48.2325,-103.9528,Pipeline Natural Gas
57943,Lonesome Creek Station,ND,47.7966,-103.5783,Pipeline Natural Gas
57978,Lodi Energy Center,CA,38.088,-121.3867,Pipeline Natural Gas
58001,Temple Power Station,TX,31.0558,-97.3172,Pipeline Natural Gas
58005,Rayburn Energy Station,TX,33.5756,-96.6158,Pipeline Natural Gas
58054,Burgess BioPower,NH,44.4719,-71.1753,Wood
58079,Newark Energy Center,NJ,40.7082,-74.1284,Pipeline Natural Gas
58122,"Delano Energy Center, LLC",CA,35.7909,-119.2945,Pipeline Natural Gas
58124,Rothschild Biomass Cogeneration Facility,WI,44.8878,-89.6298,Wood
58235,Clayville,NJ,39.4245,-75.0201,Pipeline Natural Gas
58236,Marshalltown Generating Station,IA,42.04,-92.87,Pipeline Natural Gas
58260,Brunswick County Power Station,VA,36.7637,-77.7112,Pipeline Natural Gas
58284,La Luz Energy Center,NM,34.6178,-106.817,Pipeline Natural Gas
58325,Charles D Lamb Energy Center,OK,36.8138,-97.1252,Pipeline Natural Gas
58378,Carbon Capture Plant,TX,29.4753,-95.6341,Pipeline Natural Gas
58413,Copper Crossing Energy & Research Center,AZ,33.1567,-111.4714,Pipeline Natural Gas
58420,Hamilton Liberty Generation Plant,PA,41.7674,-76.3899,Pipeline Natural Gas
58426,Hamilton Patriot Generation Plant,PA,41.1808,-76.8392,Pipeline Natural Gas
58427,Lansing BWL REO Town Plant,MI,42.7197,-84.5518,Pipeline Natural Gas
58471,Ector County Energy Center,TX,32.0694,-102.5856,Natural Gas
58478,LEPA Unit No. 1,LA,29.6913,-91.193,Pipeline Natural Gas
58503,Carty Generating Station,OR,45.699,-119.8131,Pipeline Natural Gas
58562,Montana Power Station,TX,31.8239,-106.2119,Pipeline Natural Gas
58933,Shell Chemical Appalachia LLC,PA,40.6717,-80.3364,Pipeline Natural Gas
59004,"Potomac Energy Center, LLC",VA,39.0578,-77.5425,Natural Gas
59073,Cove Point LNG Terminal,MD,38.387,-76.408,Natural Gas
59093,Holland Energy Park,MI,42.793,-86.0925,Pipeline Natural Gas
59220,Wildcat Point Generation Facility,MD,39.7194,-76.1616,Pipeline Natural Gas
59325,Kings Mountain Energy Center,NC,35.1986,-81.3604,Pipeline Natural Gas
59326,Middletown Energy Center,OH,39.4679,-84.3531,Pipeline Natural Gas
59764,Oregon Clean Energy Center,OH,41.6679,-83.4437,Pipeline Natural Gas
59773,Carroll County Energy,OH,40.6048,-81.0592,Pipeline Natural Gas
59812,Wolf Hollow II,TX,32.3377,-97.7346,Pipeline Natural Gas
59882,Exelon West Medway II,MA,42.1375,-71.444,Pipeline Natural Gas
59906,Moxie Freedom Generation Plant,PA,41.1117,-76.16,Pipeline Natural Gas
59913,Greensville County Power Station,VA,36.7184,-77.6523,Pipeline Natural Gas
59926,Alpine Power Plant,MI,45.0624,-84.8261,Pipeline Natural Gas
60122,Colorado Bend II,TX,29.2878,-96.0656,Pipeline Natural Gas
60264,Bacliff Generating Station,TX,29.4922,-94.9844,Pipeline Natural Gas
60302,Keys Energy Center,MD,38.6955,-76.8278,Pipeline Natural Gas
60340,Albany Green Energy LLC,GA,31.5492,-84.1114,Wood
60345,Okeechobee Clean Energy Center,FL,27.6342,-80.7911,Pipeline Natural Gas
60356,"South Field Energy, LLC",OH,40.635,-80.6793,Pipeline Natural Gas
60357,Lackawanna Energy Center,PA,41.4711,-75.5436,Pipeline Natural Gas
60368,Hummel Station,PA,40.839,-76.8255,Pipeline Natural Gas
60376,"Clean Energy Future - Lordstown, LLC",OH,41.1489,-80.8516,Pipeline Natural Gas
60387,Invenergy Nelson Expansion LLC,IL,41.7747,-89.6062,Pipeline Natural Gas
60459,Port Comfort Peaking Facility,TX,28.648,-96.5457,Pipeline Natural Gas
60460,"Chamon Power, LLC",TX,29.8833,-95.1113,Pipeline Natural Gas
60464,Tenaska Westmoreland Generating Station,PA,40.1764,-79.6934,Pipeline Natural Gas
60468,Tejas Power Generation Unit 1,TX,29.6464,-95.4518,Pipeline Natural Gas
60589,"CPV Fairview, LLC",PA,40.4125,-78.8561,Natural Gas
60698,Stanton Energy Reliability Center,CA,33.807,-117.9864,Pipeline Natural Gas
60903,Salem Harbor Station NGCC,MA,42.5256,-70.8784,Pipeline Natural Gas
60910,NET Power La Porte Station,TX,29.6468,-95.0541,Pipeline Natural Gas
60925,Montgomery County Power Station,TX,30.4358,-95.5206,Pipeline Natural Gas
60926,St. Charles Power Station,LA,30.0051,-90.4617,Pipeline Natural Gas
60927,Lake Charles Power Station,LA,30.2706,-93.2886,Pipeline Natural Gas
61028,Hickory Run Energy Station,PA,40.9951,-80.4301,Pipeline Natural Gas
61035,Birdsboro Power,PA,40.2683,-75.8,Pipeline Natural Gas
61144,Astoria Station,SD,44.5812,-96.565,Pipeline Natural Gas
61241,Victoria City Peaking Facility,TX,28.7853,-97.0093,Pipeline Natural Gas
61242,Victoria Port Peaking Facility,TX,28.6958,-96.9454,Pipeline Natural Gas
61322,Long Ridge Energy Generation,OH,39.7025,-80.8455,Pipeline Natural Gas
61966,Victoria Port Power II Peaking Facility,TX,28.6967,-96.9449,Pipeline Natural Gas
62192,Blue Water Energy Center,MI,42.7763,-82.4813,Pipeline Natural Gas
62548,SJRR Power Peaking Facility,TX,29.8819,-95.1114,Pipeline Natural Gas
62565,Hill Top Energy Center,PA,39.8931,-79.9308,Pipeline Natural Gas
62926,"Jackson Generation, LLC",IL,41.4388,-88.111,Pipeline Natural Gas
62949,Guernsey Power Station,OH,39.9387,-81.5363,Pipeline Natural Gas
63259,Delta Energy Park,MI,42.6906,-84.6578,Pipeline Natural Gas
63335,HO Clarke Generating,TX,29.6454,-95.4517,Pipeline Natural Gas
63559,MMWEC Simple Cycle Gas Turbine,MA,42.5429,-70.927,Pipeline Natural Gas
63628,Tinker,OK,35.4147,-97.3734,Pipeline Natural Gas
63688,Topaz Generating,TX,29.4262,-94.9767,Pipeline Natural Gas
63931,CPV Three Rivers Energy Center,IL,41.3722,-88.2844,Pipeline Natural Gas
64383,Braes Bayou Plant,TX,29.4803,-95.6203,Pipeline Natural Gas
64547,Turtle Creek Station,NE,41.0963,-96.1692,Pipeline Natural Gas
64854,Primient,IN,40.3763,-86.8437,Pipeline Natural Gas
65372,Mark One Power Station,TX,29.2286,-95.4311,Pipeline Natural Gas
65373,Brotman Power Station,TX,29.3642,-95.4351,Pipeline Natural Gas
66600,Bushy Park Combustion Turbine Facility,SC,33.0163,-79.9285,Pipeline Natural Gas
66604,Remy Jade Power Station,TX,29.8462,-95.0172,Pipeline Natural Gas
66918,Trumbull Energy Center,OH,41.1476,-80.8525,Pipeline Natural Gas
67005,Magnolia Power Generating Station Unit 1,LA,30.2525,-91.1644,Pipeline Natural Gas
68386,Mountain Peak Power Station,CO,40.1472,-104.543,Pipeline Natural Gas
70454,Hartwell Energy Facility,GA,34.3387,-82.8207,Pipeline Natural Gas
880004,GSA Central Heating,DC,38.8856,-77.0244,Pipeline Natural Gas
880006,Vicinity Energy Philadelphia Edison Sta,PA,39.949,-75.1557,Other Oil
880007,AdvanSix Resins & Chemicals LLC,PA,40.0067,-75.0686,Pipeline Natural Gas
880023,Kneeland Station,MA,42.35,-71.0583,Pipeline Natural Gas
880024,Momentive Performance Materials,NY,42.8158,-73.6728,Pipeline Natural Gas
880025,Trainer Refinery,PA,39.8228,-75.4033,Process Gas
880028,Procter & Gamble Company - Ivorydale,OH,39.1756,-84.5022,Pipeline Natural Gas
880029,Marathon Petroleum Company LP,MI,42.165,-83.091,Process Gas
880030,Ohio Refining Company LLC,OH,41.6786,-83.4539,Process Gas
880031,Corteva Agriscience LLC,MI,43.6025,-84.2404,Pipeline Natural Gas
880038,"Catlettsburg Refining, LLC",KY,38.375,-82.6042,Process Gas
880039,Cargill Incorporated - Dayton,OH,39.8242,-84.1747,Pipeline Natural Gas
880041,Ascend (Decatur Plant),AL,34.6339,-87.0244,Natural Gas
880042,Cleveland-Cliffs Steel - Middletown,OH,39.4968,-84.3901,Other Gas
880045,University of Michigan,MI,42.2808,-83.7342,Pipeline Natural Gas
880049,Bernville Station,PA,40.4092,-76.1511,Pipeline Natural Gas
880050,Shermans Dale Station,PA,40.3439,-77.1628,Pipeline Natural Gas
880052,Lehigh Northeast Cement Company,NY,43.3064,-73.6208,Coal
880053,Altivia Services Institute Facility,WV,38.3845,-81.7764,Pipeline Natural Gas
880057,INVISTA S.a.r.l. Camden Plant,SC,34.2337,-80.658,Pipeline Natural Gas
880065,Phoenix Paper Wickliffe LLC,KY,36.9461,-89.0792,Pipeline Natural Gas
880067,Wood River Refinery,IL,38.8375,-90.0675,Natural Gas
880071,Armagh Compressor Station,PA,40.4319,-79.085,Pipeline Natural Gas
880072,Entriken Compressor Station,PA,40.3086,-78.1389,Pipeline Natural Gas
880074,Marlboro Paper Mill,SC,34.605,-79.785,Pipeline Natural Gas
880075,"Indorama Ventures Xylenes and PTA, LLC",AL,34.64,-87.0583,Natural Gas
880076,Lemont Refinery,IL,41.6439,-88.0467,Process Gas
880079,Tate & Lyle-Loudon,TN,35.7433,-84.3208,Pipeline Natural Gas
880083,Lima Refinery,OH,40.7234,-84.1133,Process Gas
880086,"Alto Central, LLC",IL,40.555,-89.6628,Pipeline Natural Gas
880088,Marathon Petroleum Company LP,IL,39.0,-87.7222,Process Gas
880089,"INEOS Joliet, LLC",IL,41.4417,-88.1728,Pipeline Natural Gas
880092,INEOS US Chemicals Company CR Plant,SC,32.9701,-79.8905,Natural Gas
880093,AdvanSix Resins and Chemicals - Hopewell,VA,37.1815,-77.1621,Pipeline Natural Gas
880099,United Refining Company,PA,41.8359,-79.1374,
880100,Ravenswood Steam Plant,NY,40.76,-73.75,Residual Oil
880101,"WestRock CP, LLC - Stevenson Mill",AL,34.838,-85.7865,Pipeline Natural Gas
880102,"AES Puerto Rico, LP",PR,17.9477,-66.154,Coal
880103,Palo Seco Steam Power Plant,PR,18.4556,-66.1489,
880104,Costa Sur Steam Power Plant,PR,18.0009,-66.753,
880105,Aguirre Steam Power Plant,PR,17.9495,-66.2315,
880106,San Juan Steam Power Plant,PR,18.4263,-66.1037,
880107,ETMT Marcus Hook Terminal,PA,39.8076,-75.4239,Other Gas
880108,Grain Processing Corporation,IN,38.6552,-87.1814,Natural Gas
880109,Pratt Paper (OH),OH,40.5426,-84.1916,Pipeline Natural Gas
880110,Holston Army Ammunition Plant,TN,36.5493,-82.6342,Pipeline Natural Gas
